hierarchy,store_id,year,week_num,metric,projected_value
Ex Department 2,153,2019,35,revenue,385.8151698657363
Ex Department 2,153,2019,36,revenue,390.089725971281
Ex Department 2,153,2019,37,revenue,410.8866747627157
Ex Department 2,153,2019,38,revenue,381.89354411836575
Ex Department 2,153,2019,39,revenue,303.29458372267396
Ex Department 2,153,2019,40,revenue,227.20331842711713
Ex Department 2,153,2019,41,revenue,308.1305401426979
Ex Department 2,153,2019,42,revenue,276.171125733769
Ex Department 2,153,2019,43,revenue,184.53574353359036
Ex Department 2,153,2019,44,revenue,300.7215702990595
Ex Department 2,153,2019,45,revenue,203.1817653822416
Ex Department 2,153,2019,46,revenue,218.1311010479942
Ex Department 2,153,2019,47,revenue,212.9257158668665
Ex Department 2,153,2019,48,revenue,186.75751441500609
Ex Department 2,153,2019,49,revenue,204.80460352829243
Ex Department 2,153,2019,50,revenue,266.3636327668699
Ex Department 2,153,2019,51,revenue,245.22765342048427
Ex Department 2,153,2019,52,revenue,362.0186808075431
Ex Department 2,153,2019,1,traffic,101.0
Ex Department 2,153,2019,2,traffic,85.0
Ex Department 2,153,2019,3,traffic,111.0
Ex Department 2,153,2019,4,traffic,106.0
Ex Department 2,153,2019,5,traffic,96.0
Ex Department 2,153,2019,6,traffic,114.0
Ex Department 2,153,2019,7,traffic,108.0
Ex Department 2,153,2019,8,traffic,133.0
Ex Department 2,153,2019,9,traffic,94.0
Ex Department 2,153,2019,10,traffic,108.65
Ex Department 2,153,2019,11,traffic,121.7825
Ex Department 2,153,2019,12,traffic,8.221625
Ex Department 2,153,2019,13,traffic,45.48270625
Ex Department 2,153,2019,14,traffic,107.1568415625
Ex Department 2,153,2019,15,traffic,130.764683640625
Ex Department 2,153,2019,16,traffic,124.90291782265625
Ex Department 2,153,2019,17,traffic,167.74806371378907
Ex Department 2,153,2019,18,traffic,153.4354668994785
Ex Department 2,153,2019,19,traffic,139.90724024445245
Ex Department 2,153,2019,20,traffic,125.65260225667507
Ex Department 2,153,2019,21,traffic,183.98523236950882
Ex Department 2,153,2019,22,traffic,191.03449398798426
Ex Department 2,153,2019,23,traffic,191.98621868738348
Ex Department 2,153,2019,24,traffic,189.88552962175265
Ex Department 2,153,2019,25,traffic,173.6298061028403
Ex Department 2,153,2019,26,traffic,227.6612964079823
Ex Department 2,153,2019,27,traffic,235.3943612283814
Ex Department 2,153,2019,28,traffic,181.31407928980047
Ex Department 2,153,2019,29,traffic,192.0797832542905
Ex Department 2,153,2019,30,traffic,193.233772417005
Ex Department 2,153,2019,31,traffic,176.31296103785527
Ex Department 2,153,2019,32,traffic,155.38948408974804
Ex Department 2,153,2019,33,traffic,179.34787704423545
Ex Department 2,153,2019,34,traffic,155.34113558394722
Ex Department 2,153,2019,35,traffic,171.3003502850196
Ex Department 2,153,2019,36,traffic,164.27713361723931
Ex Department 2,153,2019,37,traffic,162.24584440696844
Ex Department 2,153,2019,38,traffic,170.17073344162742
Ex Department 2,153,2019,39,traffic,129.05749676873486
Ex Department 2,153,2019,40,traffic,106.965009594949
Ex Department 2,153,2019,41,traffic,130.8806299618627
Ex Department 2,153,2019,42,traffic,118.87539984148039
Ex Department 2,153,2019,43,traffic,87.91744513415519
Ex Department 2,153,2019,44,traffic,125.96400645649378
Ex Department 2,153,2019,45,traffic,92.06793029823083
Ex Department 2,153,2019,46,traffic,104.13983650800036
Ex Department 2,153,2019,47,traffic,99.11376351300126
Ex Department 2,153,2019,48,traffic,90.09973362723225
Ex Department 2,153,2019,49,traffic,96.08901634410384
Ex Department 2,153,2019,50,traffic,102.13947799859451
Ex Department 2,153,2019,51,traffic,108.13476327767398
Ex Department 2,153,2019,52,traffic,136.1258533896649
Ex Department 2,154,2019,1,revenue,135.34
Ex Department 2,154,2019,2,revenue,188.56
Ex Department 2,154,2019,3,revenue,142.84000000000003
Ex Department 2,154,2019,4,revenue,246.44
Ex Department 2,154,2019,5,revenue,174.68
Ex Department 2,154,2019,6,revenue,215.37
Ex Department 2,154,2019,7,revenue,190.13000000000002
Ex Department 2,154,2019,8,revenue,246.84
Ex Department 2,154,2019,9,revenue,149.94
Ex Department 2,154,2019,10,revenue,196.21300000000002
Ex Department 2,154,2019,11,revenue,184.99365
Ex Department 2,154,2019,12,revenue,194.4403325
Ex Department 2,154,2019,13,revenue,245.937849125
Ex Department 2,154,2019,14,revenue,208.88524158125003
Ex Department 2,154,2019,15,revenue,303.4935036603125
Ex Department 2,154,2019,16,revenue,277.27867884332807
Ex Department 2,154,2019,17,revenue,258.5876127854945
Ex Department 2,154,2019,18,revenue,362.63799342476926
Ex Department 2,154,2019,19,revenue,230.11489309600773
Ex Department 2,154,2019,20,revenue,390.20813775080813
Ex Department 2,154,2019,21,revenue,485.56004463834853
Ex Department 2,154,2019,22,revenue,477.25904687026593
Ex Department 2,154,2019,23,revenue,472.80299921377923
Ex Department 2,154,2019,24,revenue,448.98314917446817
Ex Department 2,154,2019,25,revenue,493.9253066331916
Ex Department 2,154,2019,26,revenue,488.92457196485117
Ex Department 2,154,2019,27,revenue,511.0588005630937
Ex Department 2,154,2019,28,revenue,551.8892405912485
Ex Department 2,154,2019,29,revenue,704.8252026208108
Ex Department 2,154,2019,30,revenue,507.0444627518514
Ex Department 2,154,2019,31,revenue,457.455535889444
Ex Department 2,154,2019,32,revenue,445.5246301839162
Ex Department 2,154,2019,33,revenue,450.697345068112
Ex Department 2,154,2019,34,revenue,372.83931986526756
Ex Department 2,154,2019,35,revenue,434.2755237794684
Ex Department 2,154,2019,36,revenue,278.78812478542625
Ex Department 2,154,2019,37,revenue,390.32559708253115
Ex Department 2,154,2019,38,revenue,292.501996297383
Ex Department 2,154,2019,39,revenue,339.97719644101375
Ex Department 2,154,2019,40,revenue,260.726811608264
Ex Department 2,154,2019,41,revenue,254.93774530113677
Ex Department 2,154,2019,42,revenue,241.44663033427616
Ex Department 2,154,2019,43,revenue,246.59000950747668
Ex Department 2,154,2019,44,revenue,186.08786002216158
Ex Department 2,154,2019,45,revenue,285.27759556454623
Ex Department 2,154,2019,46,revenue,246.91771001111397
Ex Department 2,154,2019,47,revenue,398.84686691342716
Ex Department 2,154,2019,48,revenue,136.40577023094374
Ex Department 2,154,2019,49,revenue,121.86309671292854
Ex Department 2,154,2019,50,revenue,90.81849141753443
Ex Department 2,154,2019,51,revenue,171.24369285081855
Ex Department 2,154,2019,52,revenue,406.54160069888724
Ex Department 2,154,2019,1,traffic,56.0
Ex Department 2,154,2019,2,traffic,64.0
Ex Department 2,154,2019,3,traffic,52.0
Ex Department 2,154,2019,4,traffic,86.0
Ex Department 2,154,2019,5,traffic,74.0
Ex Department 2,154,2019,6,traffic,63.0
Ex Department 2,154,2019,7,traffic,63.0
Ex Department 2,154,2019,8,traffic,106.0
Ex Department 2,154,2019,9,traffic,57.0
Ex Department 2,154,2019,10,traffic,72.3
Ex Department 2,154,2019,11,traffic,70.665
Ex Department 2,154,2019,12,traffic,83.29825
Ex Department 2,154,2019,13,traffic,106.01316249999999
Ex Department 2,154,2019,14,traffic,94.813820625
Ex Department 2,154,2019,15,traffic,117.35451165625
Ex Department 2,154,2019,16,traffic,102.7722372390625
Ex Department 2,154,2019,17,traffic,104.86084910101563
Ex Department 2,154,2019,18,traffic,147.2538915560664
Ex Department 2,154,2019,19,traffic,93.06658613386972
Ex Department 2,154,2019,20,traffic,146.7699154405632
Ex Department 2,154,2019,21,traffic,182.9584112125914
Ex Department 2,154,2019,22,traffic,203.00633177322095
Ex Department 2,154,2019,23,traffic,182.556648361882
Ex Department 2,154,2019,24,traffic,189.3844807799761
Ex Department 2,154,2019,25,traffic,180.1537048189749
Ex Department 2,154,2019,26,traffic,195.36139005992365
Ex Department 2,154,2019,27,traffic,196.0294595629198
Ex Department 2,154,2019,28,traffic,222.4809325410658
Ex Department 2,154,2019,29,traffic,290.7549791681191
Ex Department 2,154,2019,30,traffic,225.14272812652507
Ex Department 2,154,2019,31,traffic,184.1348645328513
Ex Department 2,154,2019,32,traffic,199.0083577594939
Ex Department 2,154,2019,33,traffic,187.84386314746857
Ex Department 2,154,2019,34,traffic,160.685398179842
Ex Department 2,154,2019,35,traffic,191.6289770575841
Ex Department 2,154,2019,36,traffic,122.5927003276508
Ex Department 2,154,2019,37,traffic,153.63372348208023
Ex Department 2,154,2019,38,traffic,130.67236720113345
Ex Department 2,154,2019,39,traffic,141.69329098338682
Ex Department 2,154,2019,40,traffic,106.67462622586265
Ex Department 2,154,2019,41,traffic,103.66986176512764
Ex Department 2,154,2019,42,traffic,91.70543429275445
Ex Department 2,154,2019,43,traffic,99.74038941873111
Ex Department 2,154,2019,44,traffic,83.74957647157358
Ex Department 2,154,2019,45,traffic,107.71783125615345
Ex Department 2,154,2019,46,traffic,94.74603757801238
Ex Department 2,154,2019,47,traffic,140.7652699539168
Ex Department 2,154,2019,48,traffic,50.75206047346666
Ex Department 2,154,2019,49,traffic,52.715616870086706
Ex Department 2,154,2019,50,traffic,33.76364875518508
Ex Department 2,154,2019,51,traffic,58.74469478661808
Ex Department 2,154,2019,52,traffic,132.72518629930642
Ex Department 2,155,2019,1,revenue,300.01
Ex Department 2,155,2019,2,revenue,312.79999999999995
Ex Department 2,155,2019,3,revenue,279.88
Ex Department 2,155,2019,4,revenue,358.32
Ex Department 2,155,2019,5,revenue,382.89
Ex Department 2,155,2019,6,revenue,355.57
Ex Department 2,155,2019,7,revenue,373.50999999999993
Ex Department 2,155,2019,8,revenue,326.22
Ex Department 2,155,2019,9,revenue,347.47
Ex Department 2,155,2019,10,revenue,433.778
Ex Department 2,155,2019,11,revenue,293.3234
Ex Department 2,155,2019,12,revenue,387.96007000000003
Ex Department 2,155,2019,13,revenue,481.9045735
Ex Department 2,155,2019,14,revenue,455.536302175
Ex Department 2,155,2019,15,revenue,461.48111728374994
Ex Department 2,155,2019,16,revenue,378.48717314793754
Ex Department 2,155,2019,17,revenue,426.2770318053344
Ex Department 2,155,2019,18,revenue,402.82188339560116
Ex Department 2,155,2019,19,revenue,407.2234775653812
Ex Department 2,155,2019,20,revenue,563.0561514436502
Ex Department 2,155,2019,21,revenue,527.1739590158328
Ex Department 2,155,2019,22,revenue,493.9336569666243
Ex Department 2,155,2019,23,revenue,606.7558398149556
Ex Department 2,155,2019,24,revenue,598.9676318057033
Ex Department 2,155,2019,25,revenue,567.7210133959886
Ex Department 2,155,2019,26,revenue,610.823564065788
Ex Department 2,155,2019,27,revenue,677.1377422690773
Ex Department 2,155,2019,28,revenue,467.9086293825312
Ex Department 2,155,2019,29,revenue,205.67956085165775
Ex Department 2,155,2019,30,revenue,177.11503889424068
Ex Department 2,155,2019,31,revenue,438.4828908389527
Ex Department 2,155,2019,32,revenue,507.3378653809003
Ex Department 2,155,2019,33,revenue,370.01225514994536
Ex Department 2,155,2019,34,revenue,425.6311392324426
Ex Department 2,155,2019,35,revenue,505.28238108531474
Ex Department 2,155,2019,36,revenue,516.5474442753929
Ex Department 2,155,2019,37,revenue,483.0014578317657
Ex Department 2,155,2019,38,revenue,505.00867913308736
Ex Department 2,155,2019,39,revenue,563.7565189199615
Ex Department 2,155,2019,40,revenue,540.2016709876906
Ex Department 2,155,2019,41,revenue,450.7344469648927
Ex Department 2,155,2019,42,revenue,635.5139713623457
Ex Department 2,155,2019,43,revenue,591.0744870821317
Ex Department 2,155,2019,44,revenue,382.5249194454905
Ex Department 2,155,2019,45,revenue,351.7872838274799
Ex Department 2,155,2019,46,revenue,323.0945973490544
Ex Department 2,155,2019,47,revenue,316.4126490132178
Ex Department 2,155,2019,48,revenue,330.05239435042483
Ex Department 2,155,2019,49,revenue,323.63108259881943
Ex Department 2,155,2019,50,revenue,295.46665868617765
Ex Department 2,155,2019,51,revenue,381.33973967577447
Ex Department 2,155,2019,52,revenue,472.72958211761556
Ex Department 2,155,2019,1,traffic,115.0
Ex Department 2,155,2019,2,traffic,102.0
Ex Department 2,155,2019,3,traffic,116.0
Ex Department 2,155,2019,4,traffic,136.0
Ex Department 2,155,2019,5,traffic,135.0
Ex Department 2,155,2019,6,traffic,133.0
Ex Department 2,155,2019,7,traffic,119.0
Ex Department 2,155,2019,8,traffic,122.0
Ex Department 2,155,2019,9,traffic,140.0
Ex Department 2,155,2019,10,traffic,159.15
Ex Department 2,155,2019,11,traffic,107.5575
Ex Department 2,155,2019,12,traffic,160.235375
Ex Department 2,155,2019,13,traffic,192.49714375
Ex Department 2,155,2019,14,traffic,175.6220009375
Ex Department 2,155,2019,15,traffic,195.803100984375
Ex Department 2,155,2019,16,traffic,160.24325603359375
Ex Department 2,155,2019,17,traffic,157.35541883527344
Ex Department 2,155,2019,18,traffic,152.6231897770371
Ex Department 2,155,2019,19,traffic,188.55434926588896
Ex Department 2,155,2019,20,traffic,219.2320667291834
Ex Department 2,155,2019,21,traffic,208.79367006564257
Ex Department 2,155,2019,22,traffic,207.9833535689247
Ex Department 2,155,2019,23,traffic,221.13252124737096
Ex Department 2,155,2019,24,traffic,244.1891473097395
Ex Department 2,155,2019,25,traffic,217.29860467522647
Ex Department 2,155,2019,26,traffic,228.96353490898778
Ex Department 2,155,2019,27,traffic,263.91171165443717
Ex Department 2,155,2019,28,traffic,177.20729723715905
Ex Department 2,155,2019,29,traffic,80.817662099017
Ex Department 2,155,2019,30,traffic,77.35854520396785
Ex Department 2,155,2019,31,traffic,161.56897246416622
Ex Department 2,155,2019,32,traffic,206.86954608737454
Ex Department 2,155,2019,33,traffic,151.35125464174328
Ex Department 2,155,2019,34,traffic,146.79396018633045
Ex Department 2,155,2019,35,traffic,186.10255814877195
Ex Department 2,155,2019,36,traffic,190.3675310069918
Ex Department 2,155,2019,37,traffic,198.5237447556617
Ex Department 2,155,2019,38,traffic,193.68216105168113
Ex Department 2,155,2019,39,traffic,244.78510961541332
Ex Department 2,155,2019,40,traffic,209.89664763288954
Ex Department 2,155,2019,41,traffic,168.97987667807485
Ex Department 2,155,2019,42,traffic,243.93918700869648
Ex Department 2,155,2019,43,traffic,250.88697868068505
Ex Department 2,155,2019,44,traffic,154.67470155235077
Ex Department 2,155,2019,45,traffic,128.44897926448132
Ex Department 2,155,2019,46,traffic,122.25649799394407
Ex Department 2,155,2019,47,traffic,107.97114614819188
Ex Department 2,155,2019,48,traffic,116.97411787287962
Ex Department 2,155,2019,49,traffic,133.01245890466564
Ex Department 2,155,2019,50,traffic,132.12219874494807
Ex Department 2,155,2019,51,traffic,135.21038142199708
Ex Department 2,155,2019,52,traffic,163.29245186988862
Ex Department 2,156,2019,1,revenue,252.81
Ex Department 2,156,2019,2,revenue,315.77
Ex Department 2,156,2019,3,revenue,351.85
Ex Department 2,156,2019,4,revenue,250.68000000000004
Ex Department 2,156,2019,5,revenue,286.56
Ex Department 2,156,2019,6,revenue,286.8
Ex Department 2,156,2019,7,revenue,313.37
Ex Department 2,156,2019,8,revenue,366.40999999999997
Ex Department 2,156,2019,9,revenue,290.21
Ex Department 2,156,2019,10,revenue,284.1485
Ex Department 2,156,2019,11,revenue,353.24092499999995
Ex Department 2,156,2019,12,revenue,285.99547125
Ex Department 2,156,2019,13,revenue,282.25874481249997
Ex Department 2,156,2019,14,revenue,213.171682053125
Ex Department 2,156,2019,15,revenue,271.87476615578123
Ex Department 2,156,2019,16,revenue,344.8505044635703
Ex Department 2,156,2019,17,revenue,413.26202968674886
Ex Department 2,156,2019,18,revenue,359.0646311710863
Ex Department 2,156,2019,19,revenue,347.9923627296406
Ex Department 2,156,2019,20,revenue,437.2234808661226
Ex Department 2,156,2019,21,revenue,376.5821549094288
Ex Department 2,156,2019,22,revenue,482.41726265490024
Ex Department 2,156,2019,23,revenue,429.5826257876452
Ex Department 2,156,2019,24,revenue,500.0407570770274
Ex Department 2,156,2019,25,revenue,401.15279493087877
Ex Department 2,156,2019,26,revenue,578.8814346774228
Ex Department 2,156,2019,27,revenue,544.760006411294
Ex Department 2,156,2019,28,revenue,593.1135067318587
Ex Department 2,156,2019,29,revenue,501.1326820684515
Ex Department 2,156,2019,30,revenue,431.36981617187416
Ex Department 2,156,2019,31,revenue,504.9708819804678
Ex Department 2,156,2019,32,revenue,519.1683798294912
Ex Department 2,156,2019,33,revenue,502.0725252584657
Ex Department 2,156,2019,34,revenue,493.10321428076406
Ex Department 2,156,2019,35,revenue,389.21329089214595
Ex Department 2,156,2019,36,revenue,393.5232171289643
Ex Department 2,156,2019,37,revenue,394.48135276223394
Ex Department 2,156,2019,38,revenue,383.3063189160082
Ex Department 2,156,2019,39,revenue,363.63190330325426
Ex Department 2,156,2019,40,revenue,401.76838033193496
Ex Department 2,156,2019,41,revenue,291.4476253052256
Ex Department 2,156,2019,42,revenue,272.3968988250154
Ex Department 2,156,2019,43,revenue,314.08988063352115
Ex Department 2,156,2019,44,revenue,263.891243375815
Ex Department 2,156,2019,45,revenue,357.63576769075434
Ex Department 2,156,2019,46,revenue,274.2489163287481
Ex Department 2,156,2019,47,revenue,209.41579041131442
Ex Department 2,156,2019,48,revenue,243.40707961131542
Ex Department 2,156,2019,49,revenue,219.67325825528826
Ex Department 2,156,2019,50,revenue,192.7757870646301
Ex Department 2,156,2019,51,revenue,223.7425856092679
Ex Department 2,156,2019,52,revenue,273.62617079070793
Ex Department 2,156,2019,1,traffic,81.0
Ex Department 2,156,2019,2,traffic,99.0
Ex Department 2,156,2019,3,traffic,115.0
Ex Department 2,156,2019,4,traffic,78.0
Ex Department 2,156,2019,5,traffic,90.0
Ex Department 2,156,2019,6,traffic,94.0
Ex Department 2,156,2019,7,traffic,97.0
Ex Department 2,156,2019,8,traffic,105.0
Ex Department 2,156,2019,9,traffic,99.0
Ex Department 2,156,2019,10,traffic,97.05
Ex Department 2,156,2019,11,traffic,109.7025
Ex Department 2,156,2019,12,traffic,103.937625
Ex Department 2,156,2019,13,traffic,90.98450625
Ex Department 2,156,2019,14,traffic,67.4337315625
Ex Department 2,156,2019,15,traffic,112.805418140625
Ex Department 2,156,2019,16,traffic,141.64568904765625
Ex Department 2,156,2019,17,traffic,142.52797350003905
Ex Department 2,156,2019,18,traffic,135.70437217504102
Ex Department 2,156,2019,19,traffic,134.68959078379305
Ex Department 2,156,2019,20,traffic,131.57407032298272
Ex Department 2,156,2019,21,traffic,130.50277383913186
Ex Department 2,156,2019,22,traffic,162.32791253108846
Ex Department 2,156,2019,23,traffic,164.19430815764287
Ex Department 2,156,2019,24,traffic,187.804023565525
Ex Department 2,156,2019,25,traffic,142.59422474380125
Ex Department 2,156,2019,26,traffic,197.92393598099133
Ex Department 2,156,2019,27,traffic,203.6701327800409
Ex Department 2,156,2019,28,traffic,201.10363941904293
Ex Department 2,156,2019,29,traffic,188.5088213899951
Ex Department 2,156,2019,30,traffic,158.78426245949484
Ex Department 2,156,2019,31,traffic,176.07097558246957
Ex Department 2,156,2019,32,traffic,180.28939936159307
Ex Department 2,156,2019,33,traffic,173.45698807967273
Ex Department 2,156,2019,34,traffic,152.68061217115635
Ex Department 2,156,2019,35,traffic,121.94295620158917
Ex Department 2,156,2019,36,traffic,153.19983310463738
Ex Department 2,156,2019,37,traffic,136.37754030748644
Ex Department 2,156,2019,38,traffic,133.4700186478588
Ex Department 2,156,2019,39,traffic,120.55830097149969
Ex Department 2,156,2019,40,traffic,124.60173648088502
Ex Department 2,156,2019,41,traffic,92.55311978878014
Ex Department 2,156,2019,42,traffic,98.50563708626255
Ex Department 2,156,2019,43,traffic,100.41452331402125
Ex Department 2,156,2019,44,traffic,94.32553407184018
Ex Department 2,156,2019,45,traffic,111.25160959715593
Ex Department 2,156,2019,46,traffic,79.18447883982367
Ex Department 2,156,2019,47,traffic,65.09750598276528
Ex Department 2,156,2019,48,traffic,74.01887464290151
Ex Department 2,156,2019,49,traffic,80.01463640409443
Ex Department 2,156,2019,50,traffic,77.0399271547994
Ex Department 2,156,2019,51,traffic,67.10271038956463
Ex Department 2,156,2019,52,traffic,85.15429712991939
Ex Department 2,157,2019,1,revenue,140.08
Ex Department 2,157,2019,2,revenue,158.62
Ex Department 2,157,2019,3,revenue,193.23999999999998
Ex Department 2,157,2019,4,revenue,157.85999999999999
Ex Department 2,157,2019,5,revenue,136.49
Ex Department 2,157,2019,6,revenue,157.60999999999999
Ex Department 2,157,2019,7,revenue,231.05000000000004
Ex Department 2,157,2019,8,revenue,229.47
Ex Department 2,157,2019,9,revenue,126.13
Ex Department 2,157,2019,10,revenue,189.70299999999997
Ex Department 2,157,2019,11,revenue,180.44315
Ex Department 2,157,2019,12,revenue,269.51180750000003
Ex Department 2,157,2019,13,revenue,88.74389787499999
Ex Department 2,157,2019,14,revenue,172.35109276875
Ex Department 2,157,2019,15,revenue,113.5236474071875
Ex Department 2,157,2019,16,revenue,164.8503297775469
Ex Department 2,157,2019,17,revenue,225.99434626642423
Ex Department 2,157,2019,18,revenue,231.4580635797454
Ex Department 2,157,2019,19,revenue,191.42146675873266
Ex Department 2,157,2019,20,revenue,157.75204009666933
Ex Department 2,157,2019,21,revenue,173.6986421015028
Ex Department 2,157,2019,22,revenue,200.62107420657793
Ex Department 2,157,2019,23,revenue,270.8106279169068
Ex Department 2,157,2019,24,revenue,144.41115931275215
Ex Department 2,157,2019,25,revenue,216.6327172783898
Ex Department 2,157,2019,26,revenue,227.46235314230927
Ex Department 2,157,2019,27,revenue,304.2744707994247
Ex Department 2,157,2019,28,revenue,210.18269433939597
Ex Department 2,157,2019,29,revenue,192.7428290563658
Ex Department 2,157,2019,30,revenue,258.31847050918407
Ex Department 2,157,2019,31,revenue,230.0602440346433
Ex Department 2,157,2019,32,revenue,230.82959873637537
Ex Department 2,157,2019,33,revenue,218.65448829819422
Ex Department 2,157,2019,34,revenue,143.58801781935395
Ex Department 2,157,2019,35,revenue,201.82686407188413
Ex Department 2,157,2019,36,revenue,147.30902490511897
Ex Department 2,157,2019,37,revenue,172.54095966149754
Ex Department 2,157,2019,38,revenue,116.4837903312512
Ex Department 2,157,2019,39,revenue,195.49507666882653
Ex Department 2,157,2019,40,revenue,194.44575716433113
Ex Department 2,157,2019,41,revenue,171.62994301771425
Ex Department 2,157,2019,42,revenue,154.31550806352487
Ex Department 2,157,2019,43,revenue,177.1042297563722
Ex Department 2,157,2019,44,revenue,120.95190984834547
Ex Department 2,157,2019,45,revenue,-64.30805262487488
Ex Department 2,157,2019,46,revenue,62.52090887996192
Ex Department 2,157,2019,47,revenue,42.751836666844525
Ex Department 2,157,2019,48,revenue,89.83020496021551
Ex Department 2,157,2019,49,revenue,131.7025804912565
Ex Department 2,157,2019,50,revenue,201.67356806300103
Ex Department 2,157,2019,51,revenue,118.29132294069188
Ex Department 2,157,2019,52,revenue,158.95937688599432
Ex Department 2,157,2019,1,traffic,54.0
Ex Department 2,157,2019,2,traffic,67.0
Ex Department 2,157,2019,3,traffic,68.0
Ex Department 2,157,2019,4,traffic,54.0
Ex Department 2,157,2019,5,traffic,47.0
Ex Department 2,157,2019,6,traffic,61.0
Ex Department 2,157,2019,7,traffic,83.0
Ex Department 2,157,2019,8,traffic,85.0
Ex Department 2,157,2019,9,traffic,47.0
Ex Department 2,157,2019,10,traffic,72.65
Ex Department 2,157,2019,11,traffic,76.7825
Ex Department 2,157,2019,12,traffic,92.071625
Ex Department 2,157,2019,13,traffic,31.77520625
Ex Department 2,157,2019,14,traffic,76.16396656250001
Ex Department 2,157,2019,15,traffic,41.972164890624995
Ex Department 2,157,2019,16,traffic,59.62077313515625
Ex Department 2,157,2019,17,traffic,90.05181179191406
Ex Department 2,157,2019,18,traffic,94.45440238150977
Ex Department 2,157,2019,19,traffic,72.12712250058524
Ex Department 2,157,2019,20,traffic,57.58347862561452
Ex Department 2,157,2019,21,traffic,73.86265255689524
Ex Department 2,157,2019,22,traffic,85.20578518474001
Ex Department 2,157,2019,23,traffic,91.966074443977
Ex Department 2,157,2019,24,traffic,53.364378166175854
Ex Department 2,157,2019,25,traffic,78.93259707448465
Ex Department 2,157,2019,26,traffic,79.27922692820889
Ex Department 2,157,2019,27,traffic,119.94318827461933
Ex Department 2,157,2019,28,traffic,86.1903476883503
Ex Department 2,157,2019,29,traffic,82.6998650727678
Ex Department 2,157,2019,30,traffic,99.2848583264062
Ex Department 2,157,2019,31,traffic,83.21660124272651
Ex Department 2,157,2019,32,traffic,89.18830630486283
Ex Department 2,157,2019,33,traffic,83.19414037010597
Ex Department 2,157,2019,34,traffic,52.26508707611127
Ex Department 2,157,2019,35,traffic,72.27014310179183
Ex Department 2,157,2019,36,traffic,58.28504201235018
Ex Department 2,157,2019,37,traffic,66.21825545620987
Ex Department 2,157,2019,38,traffic,56.07657763942466
Ex Department 2,157,2019,39,traffic,63.957686402320405
Ex Department 2,157,2019,40,traffic,65.94921459740716
Ex Department 2,157,2019,41,traffic,57.0175013959968
Ex Department 2,157,2019,42,traffic,50.075243837951874
Ex Department 2,157,2019,43,traffic,59.118716770612465
Ex Department 2,157,2019,44,traffic,41.17634888694424
Ex Department 2,157,2019,45,traffic,-23.733052577017336
Ex Department 2,157,2019,46,traffic,14.333664940407566
Ex Department 2,157,2019,47,traffic,13.286386841017496
Ex Department 2,157,2019,48,traffic,27.203546769337404
Ex Department 2,157,2019,49,traffic,55.15420672338676
Ex Department 2,157,2019,50,traffic,69.17692380591771
Ex Department 2,157,2019,51,traffic,48.17152707989328
Ex Department 2,157,2019,52,traffic,41.16927337175163
Ex Department 2,158,2019,1,revenue,239.17000000000002
Ex Department 2,158,2019,2,revenue,258.94
Ex Department 2,158,2019,3,revenue,315.14
Ex Department 2,158,2019,4,revenue,381.21000000000004
Ex Department 2,158,2019,5,revenue,273.92
Ex Department 2,158,2019,6,revenue,271.36
Ex Department 2,158,2019,7,revenue,288.62
Ex Department 2,158,2019,8,revenue,208.39999999999998
Ex Department 2,158,2019,9,revenue,313.27000000000004
Ex Department 2,158,2019,10,revenue,275.01199999999994
Ex Department 2,158,2019,11,revenue,267.77060000000006
Ex Department 2,158,2019,12,revenue,346.00263
Ex Department 2,158,2019,13,revenue,320.58226149999996
Ex Department 2,158,2019,14,revenue,265.755374575
Ex Department 2,158,2019,15,revenue,356.19314330375005
Ex Department 2,158,2019,16,revenue,358.0128004689375
Ex Department 2,158,2019,17,revenue,468.7119404923844
Ex Department 2,158,2019,18,revenue,465.3625375170037
Ex Department 2,158,2019,19,revenue,366.75616439285386
Ex Department 2,158,2019,20,revenue,323.8829726124965
Ex Department 2,158,2019,21,revenue,537.0951212431214
Ex Department 2,158,2019,22,revenue,457.8428773052773
Ex Department 2,158,2019,23,revenue,442.0525211705412
Ex Department 2,158,2019,24,revenue,378.6281472290683
Ex Department 2,158,2019,25,revenue,254.4175545905217
Ex Department 2,158,2019,26,revenue,324.87793232004776
Ex Department 2,158,2019,27,revenue,359.5598289360503
Ex Department 2,158,2019,28,revenue,362.67432038285267
Ex Department 2,158,2019,29,revenue,452.60853640199537
Ex Department 2,158,2019,30,revenue,513.2864632220949
Ex Department 2,158,2019,31,revenue,342.0236863831999
Ex Department 2,158,2019,32,revenue,398.7808407023598
Ex Department 2,158,2019,33,revenue,273.7577512374778
Ex Department 2,158,2019,34,revenue,306.73202572435173
Ex Department 2,158,2019,35,revenue,320.5683582818193
Ex Department 2,158,2019,36,revenue,317.2716190307227
Ex Department 2,158,2019,37,revenue,328.18305995881207
Ex Department 2,158,2019,38,revenue,260.9521159321334
Ex Department 2,158,2019,39,revenue,323.08109485288986
Ex Department 2,158,2019,40,revenue,239.5063413758917
Ex Department 2,158,2019,41,revenue,253.2230098140614
Ex Department 2,158,2019,42,revenue,346.87040424260846
Ex Department 2,158,2019,43,revenue,293.98828058947504
Ex Department 2,158,2019,44,revenue,136.6775685604217
Ex Department 2,158,2019,45,revenue,197.24103962698936
Ex Department 2,158,2019,46,revenue,184.87021387881276
Ex Department 2,158,2019,47,revenue,301.56432795675096
